track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2NLenE62ndxBwejfgRsxgn,Ikaw lang,6gcteR920pLEynlHzjSRYd,Kiyo,68AJXXkzPkvoyDaZlNK60c,241684,2021-11-26,0,0.705,0.499,7,-8.554,1,0.0716,0.317,1.52e-05,0.131,0.501,79.993
0ZP3fgtAbv89kzu0MBL4f3,Karma,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,3TgHNsGM27UjNCoWgRTesJ,244000,2021-11-02,52,0.565,0.567,7,-11.933,0,0.037,0.0389,0.0,0.212,0.439,100.007
1SOClUWhOi8vHZYMz3GluK,Infinity,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,6MuWCR3WPjwyKhqsTKLZ3z,237720,2017-06-23,83,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963
6ww630oYLw8tW9oCziS6Zr,Para Paraan,051S1Ka6cz3BQ5kobDhIvj,M Zhayt,2H24ziDNzdJl7HHMf087Sg,319712,2021-03-27,52,0.831,0.491,0,-10.073,1,0.0449,0.182,5.59e-05,0.106,0.6,139.975
237OjBs3wvamAFpHp0yItw,Peaches,6iVo62B0bdTknRcrktCmak,KAI,1meyTrwRpRw7RnD8aoFfj0,198080,2021-11-30,66,0.633,0.775,6,-3.747,1,0.0413,0.348,0.0,0.612,0.486,134.093
266QhbDtB6QapuIYRBaLFe,Christmas EveL,2dIgFjalVxs4ThymZ67YCE,Stray Kids,2zr4ZyuHVj2rL0Gw2zoNgL,178529,2021-11-29,48,0.874,0.759,5,-3.895,0,0.166,0.0412,0.0,0.401,0.884,140.007
4RSjEf7JWR77EhtwRnMxEh,Vanilla,6iVo62B0bdTknRcrktCmak,KAI,1meyTrwRpRw7RnD8aoFfj0,208440,2021-11-30,53,0.852,0.535,8,-6.846,1,0.0419,0.508,0.185,0.0966,0.716,128.082
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,6RHTUrRF63xao58xh9FXYJ,IVE,1XMYvsHRt52sMi6wittWqI,178453,2021-12-01,77,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978
3sJKnpDvliJ9OH4cORjatB,Ligaya,31fsDbpNPKe346urriO4ma,mrld,0k85IwWv2bdmLKU9ZVgIEe,248800,2021-10-06,0,0.458,0.533,0,-5.249,1,0.0381,0.447,0.0,0.114,0.343,149.832
2k9N4caeCIJLOWwWwssrEM,Easily,0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,5UFBJXQtytWA9vfaO2DxLx,210240,2017-08-31,4,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902
1A3T3npKsrElQTjTEcr3LR,Shivers (feat. Jessi & SUNMI),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,7HRCvQbIY5cRkgCkSM0vO3,207866,2021-10-28,60,0.739,0.873,2,-2.595,1,0.0878,0.268,0.0,0.0454,0.863,141.026
5dXWFMwD7I7zXsInONVl0H,I Hate U,7tYKF4w9nC0nq9CsPZTHyP,SZA,1hJUh5y1ggqqGsCivnRmHw,174000,2021-12-03,72,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703
6kF8Cy0O43MPn1VrlQEIp2,Sigurado,404RA7nuwzYA8WskpMgUp1,Belle Mariano,0X7VQJn05fiB3BKGaxeI3M,205853,2021-12-03,5,0.402,0.454,1,-6.124,1,0.0283,0.835,0.0,0.0974,0.531,172.826
3IA9LkBEVhJDOxOnh1nf8a,Butter (Holiday Remix),3Nrfpe0tUJi4K4DXYWgMUX,BTS,4cmHvSMDrSRe2sLodew8sV,161894,2021-12-03,52,0.698,0.838,8,-3.553,1,0.0529,0.00188,0.0,0.113,0.87,110.034
23sa0BogsmnZXkXT7bHDYK,Tanging Dahilan,404RA7nuwzYA8WskpMgUp1,Belle Mariano,0X7VQJn05fiB3BKGaxeI3M,188186,2021-12-03,9,0.622,0.426,11,-6.011,1,0.0304,0.779,0.0,0.0929,0.493,139.936
3QPBocWfIcOCdFFvmqn60F,Just Look Up (From Don’t Look Up),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,1geA7d12ed5LXsBns7ONB4,201667,2021-12-03,64,0.566,0.581,9,-5.181,1,0.043,0.216,0.0,0.0853,0.152,130.043
6YBcbXDYIITuyCEN2YwGRy,Doughnut,7n2Ycct7Beij7Dj7meI4X0,TWICE,2g8Uav5MCzs3B4pJO9U24p,263680,2021-12-03,64,0.693,0.586,5,-6.098,0,0.0315,0.233,0.0,0.145,0.459,82.039
5J6rTmMjF9DVIAF8G3M9n4,Wandered To LA (with Justin Bieber),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,16ou1Elgll2ElsdnU4LNzn,189727,2021-12-03,0,0.687,0.645,0,-4.761,1,0.04,0.0509,2.96e-06,0.106,0.424,135.083
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,3sDud6BapENewYxlL8VH8r,222800,2021-12-01,76,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262
3nOz1U41SZZ0N3fuUWr9nb,I AM WOMAN,71szvmFWd7TUa7b6XmXj9k,Emmy Meli,4zxSM7n57ny7FztFtjSj7n,232813,2021-11-19,72,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084
0R14hunYxRvkNZue5WL4Oc,Tahanan,1DlYnIiliftt6R21Y5NOW2,Adie,7Jgei0LHq4rhql16x8lsuH,293727,2021-12-08,0,0.394,0.366,3,-10.855,1,0.031,0.799,1.05e-06,0.315,0.3,109.862
08MFgEQeVLF37EyZ7jcwLc,Pano,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,1HJ34zQqSqNvZeO2W6dE01,254400,2021-12-06,78,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839
7DF8lvLdV3htIbuTWpc7lR,Girl Of My Dreams (with SUGA of BTS),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,07tZDCAqxSIVEZywk0KDfT,226149,2021-12-10,0,0.603,0.771,9,-6.336,1,0.0627,0.194,0.0,0.13,0.332,139.988
1cA4wEmLkKlttS6N89LbJh,Wandered To LA (with Justin Bieber),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,07tZDCAqxSIVEZywk0KDfT,188833,2021-12-10,0,0.687,0.643,0,-4.763,1,0.0406,0.0518,3.31e-06,0.11,0.418,135.068
0k5hoseEJnCAbpRh38dNoI,Title,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,5W98Ab4VvQEuFEE4TIe5fE,174733,2015-01-09,69,0.779,0.754,5,-4.358,1,0.0966,0.343,2.6e-06,0.0965,0.883,89.998
20on25jryn53hWghthWWW3,Do It To It,4pnp4w9g30yLfVIAFnZMRd,ACRAZE,58cd90Jkrovggh556JPN9L,157890,2021-08-20,82,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6nYfHQnvkvOTNHnOhDT3sr,199053,2020-11-20,83,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044
5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6nYfHQnvkvOTNHnOhDT3sr,207481,2020-11-20,77,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068
6hHrPwQYGp9kPL7xLZviBS,Universe (Let's Play Ball),3paGCCtX1Xr4Gx53mSeZuQ,NCT U,31BJasH9nLradtMdJEIDXk,231466,2021-12-10,47,0.587,0.895,5,-1.591,0,0.139,0.0524,0.0,0.0402,0.697,179.975
6NBbpQfD2MZcCNBOy7iE7Q,Beautiful,5Qnl3RAtzne7J1dxRv1UBc,NCT 2021,7woFc7Z4JMbLFjvlIoCCQB,261186,2021-12-14,43,0.652,0.916,1,-1.511,1,0.034,0.429,0.0,0.124,0.713,127.97
68HocO7fx9z0MgDU0ZPHro,Every Summertime,2kxP07DLgs4xlWz8YHlvfh,NIKI,2HPj0XZe9WduSsyKTQqgVa,215686,2021-08-10,79,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996
2VUZziJusn2sBa1iMn9YGn,New Axis,3paGCCtX1Xr4Gx53mSeZuQ,NCT U,7woFc7Z4JMbLFjvlIoCCQB,131946,2021-12-14,40,0.941,0.786,10,-2.894,0,0.188,0.0918,0.0,0.143,0.541,120.04
5d2mc1dOSOLw25fJ7WH5fl,OK!,3paGCCtX1Xr4Gx53mSeZuQ,NCT U,7woFc7Z4JMbLFjvlIoCCQB,229000,2021-12-14,51,0.757,0.775,10,-3.442,0,0.121,0.0305,0.0,0.0999,0.713,140.97
1mWdTewIgB3gtBM3TOSFhB,Butter,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0PBQ3Cp6NG8WX0G9KQVNMP,164441,2021-06-04,72,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997
3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,3Nrfpe0tUJi4K4DXYWgMUX,BTS,5ExDI42RCtISkQXAgv8dtZ,187585,2021-07-23,77,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925
4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),3Nrfpe0tUJi4K4DXYWgMUX,BTS,2KqlAl1Kl5fZvbFgJ0qFB6,229773,2019-04-12,78,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947
1MlQobUd4mVrouZ57qXQ9t,Isa lang,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3UfTpuminIQO0oDidXgx9T,269256,2021-12-17,0,0.338,0.465,6,-8.445,0,0.101,0.781,0.0,0.0798,0.372,82.477
3S7A85bAWOd6ltk6r2ANOI,U Are My High,540vIaP2JwjQb9dm3aArA4,DJ Snake,0LMzMzG385642dtYwsVLkq,180480,2021-07-28,67,0.503,0.783,0,-4.761,0,0.0385,0.0221,0.00223,0.14,0.213,125.122
2YeNoqwiB1jHWBUkgPykhg,Stig,1Hcbuz175YJT1vMX4DnS6E,Bugoy Na Koykoy,7IDKw7apUbOFmADAYegyAc,289533,2021-11-25,32,0.747,0.691,8,-4.522,1,0.0371,0.474,0.0,0.179,0.132,126.023
6rVCUwfnuYTAsX4P9fIdIu,Dreams Come True,6YVMFz59CuY7ngCxTxjpxE,aespa,4Jzx0XAORPKQ3v7EaL8Ful,204933,2021-12-20,65,0.686,0.901,0,-0.21,1,0.0614,0.0699,0.0,0.306,0.571,98.977
79nEEoEPY2w8EXj9hjn5oc,Ginseng Strip 2002,67lytN32YpUxiSeWlKfHJ3,Yung Lean,09kU2R5DyHy86Ko8xXfkKK,153999,2013-08-16,5,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998
0aoUM0zcu0kCX7Cv7O939I,Merry Christmas,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,5ocpnIrbBOWWpHqk2uI1pa,208546,2021-12-01,3,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99
186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,3JsHnjpbhX4SnySpvpa9DK,V,4210mSQ3r10AsJMZEYAH5l,209946,2021-12-24,78,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,0.181,139.009
474VqnPDr0251lsQBB8sQB,Butter - Megan Thee Stallion Remix,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0ze8IhE4fLLfu5lET12g5v,164457,2021-08-27,64,0.739,0.588,8,-4.971,1,0.136,0.00308,0.0,0.109,0.774,109.958
6sBWmE23q6xQHlnEZ8jYPT,Step Into Christmas - Remastered 1995,3PhoLpVuITZKcymswpck5b,Elton John,5u5AXYtYIxnIs4S7K3xHAN,272393,1973-10-05,50,0.526,0.925,2,-5.584,1,0.0363,0.102,8.9e-06,0.305,0.819,140.308
5d765y99Ai4iFHROf4WdLf,Andito Tayo Para Sa Isa't Isa,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,2jcLyVy4ogMr2Zaou3ihTc,334090,2021-11-13,1,0.531,0.875,8,-7.245,1,0.0353,0.00456,0.00189,0.212,0.783,176.049
370oYn3s5EKu7ziUpMQQTr,White Christmas,72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,3MPHjHNBRLa857BxmQUrZE,143320,2016-10-21,13,0.63,0.486,7,-9.59,1,0.0259,0.756,4.45e-05,0.291,0.409,109.808
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,2jCRKrNZVbG2lGMs0S9Opa,220160,1991-11-25,64,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899
5ddSry66y3GorJF4P59a2p,Tuloy Na Tuloy Pa Rin Ang Pasko,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,08l1KnDMjDTvEr9YTfdHn9,171605,2021-11-05,47,0.75,0.401,4,-9.084,1,0.0436,0.54,3.52e-06,0.328,0.621,118.015
2O3MQ6H3gjrIWDcpeTrikT,"Santa, Can’t You Hear Me",3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,5sVFXIMrFRKBtDOexVlBBU,242644,2021-10-15,57,0.495,0.896,11,-2.381,1,0.0331,0.005,0.0,0.353,0.462,146.04
4NZJUFjccdGUfRb7z7Igbd,Sana Ngayong Pasko,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6U7a8fDOMpjaz5K7Y1TbLz,214127,2020-11-06,49,0.678,0.387,2,-9.891,1,0.0295,0.667,0.0,0.186,0.369,127.069
4MrfQL4TYQXJBlZYpAHTuE,"Baby, It's Cold Outside",49e4v89VmlDcFCMyDv9wQ9,Dean Martin,5I48ENiZiaZZSOpec6PdS5,143733,1959-01-01,55,0.469,0.196,0,-16.093,1,0.0571,0.882,0.0,0.0513,0.537,130.036
5Vv2ibvQ360CEc4eeZOLhP,Araw-Araw Pasko,1SrWbIDP84JcSDr0oTBAQw,Matthaios,3ggEjo6JQXwJIwTSQf0A82,206857,2021-12-01,40,0.792,0.386,4,-10.836,1,0.0952,0.409,0.0,0.105,0.359,105.024
7cjvz6RjTFaGYkhB5Py5yJ,Family Is Forever,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,0Cyt91HKtkRaATYd4mz1q5,438442,2019-12-27,2,0.631,0.572,1,-10.456,0,0.0284,0.328,0.0,0.148,0.418,91.978
5VvtmOjMSEx0rjIiBHiv83,let it snow,60glra0QYcARAJr4OeJVNP,blondette,4ZEboYDbTJAZV6uPuGZz1h,145000,2021-10-08,44,0.503,0.12,5,-21.189,1,0.0468,0.994,0.956,0.086,0.221,123.993
1yxcKrEcxt4O03IIC25yHk,Winter Wonderland,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,2zpZloLD6haM3GzorLdfoC,133213,1968-10-06,57,0.453,0.453,3,-9.354,1,0.0395,0.871,0.0,0.218,0.586,116.098
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,25L8ck3KGcmCo3901ztPzR,216120,2021-11-19,77,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863
2B4GHvToeLTOBB4QLzW3Ni,Pepas,329e4yvIujISKGKz1BZZbO,Farruko,0T6QxdJZwYrXPHd829SnqK,287120,2021-10-01,72,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001
4r6eNCsrZnQWJzzvFh4nlg,Firework,6jJ0s89eD6GaHleKKya26X,Katy Perry,2eQMC9nJE3f3hCNKlYYHL1,227893,2010-01-01,74,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,7i9j813KFoSBMldGqlh2Z1,Riton,39qsmsNRXjVaFqTZj9af0j,169153,2021-01-15,81,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98
09CtPGIpYB4BrO8qb1RGsF,Sorry,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6Fr2rQkZ383FcMqFyT7yPr,200786,2015-11-13,83,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945
6FE2iI43OZnszFLuLtvvmg,Classic,2l35CQqtYRh3d8ZIiBep4v,MKTO,5IenxFp0vpnXBUxPcwJtbE,175426,2012,83,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,23fqKkggKUBHNkbKtXEls4,Kygo,7tcs1X9pzFvcLOPuhCstQJ,228267,2020-05-29,74,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952
18asYwWugKjjsihZ0YvRxO,The Motto,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,278z9UXJaMNDH9Bel9uAxV,164818,2021-11-04,81,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953
6I9VzXrHxO9rA9A5euc8Ak,Toxic,26dSoYclwsYLMAKD3tpOr4,Britney Spears,0z7pVBGOD7HCIB7S8eLkLI,198800,2003-11-13,84,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,6LqNN22kT3074XbTVUrhzX,Kesha,6fpLLJsDSSAlToEDW2jv4F,199693,2010-01-01,84,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028
1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,16ySsalaP2FiKVDlYCWnYh,215226,2011-01-01,63,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986
6xlrgkUrgMxkjK9y1LCRb1,HATDOG (ft. James Reid),67IN4cLJ7798gUapyZlmac,Zack Tabudlo,4tHTQhh34jaLf5KrQzeP0L,187843,2022-01-01,47,0.475,0.394,7,-8.235,1,0.0458,0.788,0.00165,0.388,0.137,126.828
760jhRscwGbIIe1m1IIQpU,Surface Pressure,4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,25L8ck3KGcmCo3901ztPzR,202226,2021-11-19,74,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088
3XoYqtiWHhsk59frZupImG,What Else Can I Do?,18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,25L8ck3KGcmCo3901ztPzR,179426,2021-11-19,72,0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,0.54,119.974
3LCwQoTrdQgHsGJE5gGVqx,Step Back,6uNxlIP5lzPFf0BHuELOuX,GOT the beat,3gwL04bGAX4Kc2D5Wd7NMk,228613,2022-01-03,69,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897
0hQNbQKW2dDATH1ngj4TI6,WA DA DA,5R7AMwDeroq6Ls0COQYpS4,Kep1er,52HBqGcl4FIRwJ3iNYcliA,183693,2022-01-03,60,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004
